date,line_id,product,shift,available_time_min,production_time_min,downtime_min,units_produced,defective_units,good_units,availability,performance,quality,oee,downtime_reasons
2026-01-26,LINHA_C,Leite Fermentado,1,480,442,38,24708,1108,23600,0.9208,0.9583,0.9552,0.8429,"[{'reason': 'Troca de Sabor', 'duration': 27}, {'reason': 'Ajuste de Equipamento', 'duration': 11}]"
2026-01-26,LINHA_C,Leite Fermentado,2,480,408,72,22713,116,22597,0.85,0.9543,0.9949,0.807,"[{'reason': 'Limpeza CIP', 'duration': 60}, {'reason': 'Controle de Qualidade', 'duration': 12}]"
2026-01-26,LINHA_C,Leite Fermentado,3,480,306,174,17298,158,17140,0.6375,0.9691,0.9909,0.6121,"[{'reason': 'Falta de Matéria-Prima', 'duration': 174}]"
2026-01-27,LINHA_A,Iogurte Natural,1,480,464,16,33242,1033,32209,0.9667,0.8597,0.9689,0.8052,"[{'reason': 'Troca de Sabor', 'duration': 16}]"
2026-01-27,LINHA_A,Iogurte Natural,2,480,411,69,32587,1343,31244,0.8562,0.9514,0.9588,0.7811,"[{'reason': 'Falta de Matéria-Prima', 'duration': 42}, {'reason': 'Falta de Matéria-Prima', 'duration': 27}]"
2026-01-27,LINHA_A,Iogurte Natural,3,480,320,160,24659,208,24451,0.6667,0.9247,0.9916,0.6113,"[{'reason': 'Falta de Matéria-Prima', 'duration': 160}]"
2026-01-27,LINHA_B,Iogurte Grego,1,480,480,0,28804,1161,27643,1.0,0.9001,0.9597,0.8638,[]
2026-01-27,LINHA_B,Iogurte Grego,2,480,291,189,16919,334,16585,0.6062,0.8721,0.9803,0.5183,"[{'reason': 'Falta de Matéria-Prima', 'duration': 69}, {'reason': 'Manutenção Preventiva', 'duration': 120}]"
2026-01-27,LINHA_B,Iogurte Grego,3,480,457,23,26904,858,26046,0.9521,0.8831,0.9681,0.8139,"[{'reason': 'Troca de Sabor', 'duration': 23}]"
2026-01-27,LINHA_C,Leite Fermentado,1,480,361,119,19909,803,19106,0.7521,0.9454,0.9597,0.6824,"[{'reason': 'Manutenção Preventiva', 'duration': 36}, {'reason': 'Ajuste de Equipamento', 'duration': 30}, {'reason': 'Manutenção Preventiva', 'duration': 34}, {'reason': 'Troca de Sabor', 'duration': 19}]"
2026-01-27,LINHA_C,Leite Fermentado,2,480,480,0,25521,1092,24429,1.0,0.9115,0.9572,0.8725,[]
2026-01-27,LINHA_C,Leite Fermentado,3,480,454,26,24845,330,24515,0.9458,0.9381,0.9867,0.8755,"[{'reason': 'Troca de Sabor', 'duration': 26}]"
2026-01-28,LINHA_A,Iogurte Natural,1,480,320,160,22771,138,22633,0.6667,0.8539,0.9939,0.5658,"[{'reason': 'Falta de Matéria-Prima', 'duration': 160}]"
2026-01-28,LINHA_A,Iogurte Natural,2,480,460,20,34301,1623,32678,0.9583,0.8948,0.9527,0.8169,"[{'reason': 'Troca de Sabor', 'duration': 20}]"
2026-01-28,LINHA_A,Iogurte Natural,3,480,474,6,38745,1661,37084,0.9875,0.9809,0.9571,0.9271,"[{'reason': 'Ajuste de Equipamento', 'duration': 6}]"
2026-01-28,LINHA_B,Iogurte Grego,1,480,480,0,31052,795,30257,1.0,0.9704,0.9744,0.9455,[]
2026-01-28,LINHA_B,Iogurte Grego,2,480,366,114,21035,794,20241,0.7625,0.8621,0.9623,0.6325,"[{'reason': 'Manutenção Preventiva', 'duration': 114}]"
2026-01-28,LINHA_B,Iogurte Grego,3,480,442,38,28271,1115,27156,0.9208,0.9594,0.9606,0.8486,"[{'reason': 'Falha Elétrica', 'duration': 38}]"
2026-01-28,LINHA_C,Leite Fermentado,1,480,480,0,26362,292,26070,1.0,0.9415,0.9889,0.9311,[]
2026-01-28,LINHA_C,Leite Fermentado,2,480,361,119,18079,319,17760,0.7521,0.8585,0.9824,0.6343,"[{'reason': 'Limpeza CIP', 'duration': 53}, {'reason': 'Limpeza CIP', 'duration': 45}, {'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-01-28,LINHA_C,Leite Fermentado,3,480,436,44,25075,406,24669,0.9083,0.9859,0.9838,0.881,"[{'reason': 'Limpeza CIP', 'duration': 44}]"
2026-01-29,LINHA_A,Iogurte Natural,1,480,313,167,23930,956,22974,0.6521,0.9174,0.9601,0.5744,"[{'reason': 'Falta de Matéria-Prima', 'duration': 167}]"
2026-01-29,LINHA_A,Iogurte Natural,2,480,480,0,36925,240,36685,1.0,0.9231,0.9935,0.9171,[]
2026-01-29,LINHA_A,Iogurte Natural,3,480,480,0,39438,444,38994,1.0,0.9859,0.9887,0.9748,[]
2026-01-29,LINHA_B,Iogurte Grego,1,480,442,38,26581,1209,25372,0.9208,0.9021,0.9545,0.7929,"[{'reason': 'Troca de Sabor', 'duration': 38}]"
2026-01-29,LINHA_B,Iogurte Grego,2,480,480,0,30386,1469,28917,1.0,0.9496,0.9517,0.9037,[]
2026-01-29,LINHA_B,Iogurte Grego,3,480,445,35,27080,452,26628,0.9271,0.9128,0.9833,0.8321,"[{'reason': 'Ajuste de Equipamento', 'duration': 19}, {'reason': 'Troca de Sabor', 'duration': 16}]"
2026-01-29,LINHA_C,Leite Fermentado,1,480,410,70,22676,315,22361,0.8542,0.9481,0.9861,0.7986,"[{'reason': 'Controle de Qualidade', 'duration': 22}, {'reason': 'Falha Elétrica', 'duration': 48}]"
2026-01-29,LINHA_C,Leite Fermentado,2,480,383,97,20161,204,19957,0.7979,0.9024,0.9899,0.7127,"[{'reason': 'Limpeza CIP', 'duration': 45}, {'reason': 'Controle de Qualidade', 'duration': 12}, {'reason': 'Limpeza CIP', 'duration': 40}]"
2026-01-29,LINHA_C,Leite Fermentado,3,480,480,0,24746,403,24343,1.0,0.8838,0.9837,0.8694,[]
2026-01-30,LINHA_A,Iogurte Natural,1,480,397,83,32389,1215,31174,0.8271,0.979,0.9625,0.7793,"[{'reason': 'Manutenção Preventiva', 'duration': 28}, {'reason': 'Manutenção Preventiva', 'duration': 55}]"
2026-01-30,LINHA_A,Iogurte Natural,2,480,480,0,38247,1126,37121,1.0,0.9562,0.9706,0.928,[]
2026-01-30,LINHA_A,Iogurte Natural,3,480,480,0,36749,985,35764,1.0,0.9187,0.9732,0.8941,[]
2026-01-30,LINHA_B,Iogurte Grego,1,480,480,0,31739,1372,30367,1.0,0.9918,0.9568,0.949,[]
2026-01-30,LINHA_B,Iogurte Grego,2,480,418,62,26407,780,25627,0.8708,0.9476,0.9705,0.8008,"[{'reason': 'Falha Elétrica', 'duration': 43}, {'reason': 'Ajuste de Equipamento', 'duration': 19}]"
2026-01-30,LINHA_B,Iogurte Grego,3,480,480,0,29660,1224,28436,1.0,0.9269,0.9587,0.8886,[]
2026-01-30,LINHA_C,Leite Fermentado,1,480,469,11,26481,372,26109,0.9771,0.9679,0.986,0.9325,"[{'reason': 'Falha Elétrica', 'duration': 11}]"
2026-01-30,LINHA_C,Leite Fermentado,2,480,423,57,22195,866,21329,0.8812,0.8995,0.961,0.7618,"[{'reason': 'Limpeza CIP', 'duration': 57}]"
2026-01-30,LINHA_C,Leite Fermentado,3,480,360,120,20615,919,19696,0.75,0.9817,0.9554,0.7034,"[{'reason': 'Falta de Matéria-Prima', 'duration': 120}]"
2026-01-31,LINHA_A,Iogurte Natural,1,480,463,17,35407,1746,33661,0.9646,0.9177,0.9507,0.7574,"[{'reason': 'Controle de Qualidade', 'duration': 17}]"
2026-01-31,LINHA_A,Iogurte Natural,2,480,454,26,32528,841,31687,0.9458,0.8598,0.9741,0.713,"[{'reason': 'Falha Elétrica', 'duration': 26}]"
2026-01-31,LINHA_A,Iogurte Natural,3,480,367,113,29008,1218,27790,0.7646,0.9485,0.958,0.6253,"[{'reason': 'Controle de Qualidade', 'duration': 22}, {'reason': 'Falha Elétrica', 'duration': 51}, {'reason': 'Limpeza CIP', 'duration': 40}]"
2026-01-31,LINHA_B,Iogurte Grego,1,480,332,148,20550,368,20182,0.6917,0.9285,0.9821,0.5676,"[{'reason': 'Falha Elétrica', 'duration': 25}, {'reason': 'Ajuste de Equipamento', 'duration': 16}, {'reason': 'Manutenção Preventiva', 'duration': 107}]"
2026-01-31,LINHA_B,Iogurte Grego,2,480,369,111,24286,703,23583,0.7688,0.9872,0.9711,0.6633,"[{'reason': 'Controle de Qualidade', 'duration': 12}, {'reason': 'Limpeza CIP', 'duration': 56}, {'reason': 'Limpeza CIP', 'duration': 32}, {'reason': 'Falha Elétrica', 'duration': 11}]"
2026-01-31,LINHA_B,Iogurte Grego,3,480,480,0,30540,1242,29298,1.0,0.9544,0.9593,0.824,[]
2026-01-31,LINHA_C,Leite Fermentado,1,480,356,124,20715,234,20481,0.7417,0.9975,0.9887,0.6583,"[{'reason': 'Manutenção Preventiva', 'duration': 91}, {'reason': 'Troca de Sabor', 'duration': 33}]"
2026-01-31,LINHA_C,Leite Fermentado,2,480,480,0,24573,1111,23462,1.0,0.8776,0.9548,0.7541,[]
2026-01-31,LINHA_C,Leite Fermentado,3,480,480,0,25649,838,24811,1.0,0.916,0.9673,0.7975,[]
2026-02-01,LINHA_A,Iogurte Natural,1,480,480,0,39294,1617,37677,1.0,0.9824,0.9588,0.8477,[]
2026-02-01,LINHA_A,Iogurte Natural,2,480,437,43,36329,1273,35056,0.9104,0.9976,0.965,0.7888,"[{'reason': 'Limpeza CIP', 'duration': 43}]"
2026-02-01,LINHA_A,Iogurte Natural,3,480,420,60,34380,833,33547,0.875,0.9823,0.9758,0.7548,"[{'reason': 'Falha Elétrica', 'duration': 60}]"
2026-02-01,LINHA_B,Iogurte Grego,1,480,480,0,27260,822,26438,1.0,0.8519,0.9698,0.7436,[]
2026-02-01,LINHA_B,Iogurte Grego,2,480,395,85,25272,339,24933,0.8229,0.9597,0.9866,0.7012,"[{'reason': 'Troca de Sabor', 'duration': 45}, {'reason': 'Ajuste de Equipamento', 'duration': 24}, {'reason': 'Ajuste de Equipamento', 'duration': 16}]"
2026-02-01,LINHA_B,Iogurte Grego,3,480,325,155,19947,837,19110,0.6771,0.9206,0.958,0.5375,"[{'reason': 'Limpeza CIP', 'duration': 48}, {'reason': 'Falta de Matéria-Prima', 'duration': 49}, {'reason': 'Controle de Qualidade', 'duration': 17}, {'reason': 'Limpeza CIP', 'duration': 41}]"
2026-02-01,LINHA_C,Leite Fermentado,1,480,480,0,25875,1093,24782,1.0,0.9241,0.9578,0.7966,[]
2026-02-01,LINHA_C,Leite Fermentado,2,480,426,54,23776,1002,22774,0.8875,0.9568,0.9579,0.732,"[{'reason': 'Limpeza CIP', 'duration': 54}]"
2026-02-01,LINHA_C,Leite Fermentado,3,480,480,0,24807,282,24525,1.0,0.886,0.9886,0.7883,[]
2026-02-02,LINHA_A,Iogurte Natural,1,480,457,23,36648,1257,35391,0.9521,0.9623,0.9657,0.8848,"[{'reason': 'Ajuste de Equipamento', 'duration': 23}]"
2026-02-02,LINHA_A,Iogurte Natural,2,480,361,119,29367,769,28598,0.7521,0.9762,0.9738,0.715,"[{'reason': 'Falta de Matéria-Prima', 'duration': 119}]"
2026-02-02,LINHA_A,Iogurte Natural,3,480,441,39,34964,686,34278,0.9187,0.9514,0.9804,0.857,"[{'reason': 'Troca de Sabor', 'duration': 34}, {'reason': 'Ajuste de Equipamento', 'duration': 5}]"
2026-02-02,LINHA_B,Iogurte Grego,1,480,426,54,24884,1082,23802,0.8875,0.8762,0.9565,0.7438,"[{'reason': 'Manutenção Preventiva', 'duration': 54}]"
2026-02-02,LINHA_B,Iogurte Grego,2,480,465,15,27648,938,26710,0.9688,0.8919,0.9661,0.8347,"[{'reason': 'Ajuste de Equipamento', 'duration': 15}]"
2026-02-02,LINHA_B,Iogurte Grego,3,480,460,20,27044,175,26869,0.9583,0.8819,0.9935,0.8397,"[{'reason': 'Troca de Sabor', 'duration': 20}]"
2026-02-02,LINHA_C,Leite Fermentado,1,480,388,92,22423,991,21432,0.8083,0.9907,0.9558,0.7654,"[{'reason': 'Manutenção Preventiva', 'duration': 92}]"
2026-02-02,LINHA_C,Leite Fermentado,2,480,340,140,19557,688,18869,0.7083,0.9861,0.9648,0.6739,"[{'reason': 'Falha Elétrica', 'duration': 9}, {'reason': 'Manutenção Preventiva', 'duration': 114}, {'reason': 'Troca de Sabor', 'duration': 17}]"
2026-02-02,LINHA_C,Leite Fermentado,3,480,374,106,20007,514,19493,0.7792,0.9171,0.9743,0.6962,"[{'reason': 'Falta de Matéria-Prima', 'duration': 106}]"
2026-02-03,LINHA_A,Iogurte Natural,1,480,446,34,37037,369,36668,0.9292,0.9965,0.99,0.9167,"[{'reason': 'Falha Elétrica', 'duration': 34}]"
2026-02-03,LINHA_A,Iogurte Natural,2,480,413,67,33073,1531,31542,0.8604,0.961,0.9537,0.7886,"[{'reason': 'Manutenção Preventiva', 'duration': 67}]"
2026-02-03,LINHA_A,Iogurte Natural,3,480,452,28,37162,1446,35716,0.9417,0.9866,0.9611,0.8929,"[{'reason': 'Ajuste de Equipamento', 'duration': 28}]"
2026-02-03,LINHA_B,Iogurte Grego,1,480,422,58,27976,1054,26922,0.8792,0.9944,0.9623,0.8413,"[{'reason': 'Limpeza CIP', 'duration': 58}]"
2026-02-03,LINHA_B,Iogurte Grego,2,480,345,135,22561,227,22334,0.7188,0.9809,0.9899,0.6979,"[{'reason': 'Troca de Sabor', 'duration': 19}, {'reason': 'Manutenção Preventiva', 'duration': 116}]"
2026-02-03,LINHA_B,Iogurte Grego,3,480,406,74,23988,133,23855,0.8458,0.8863,0.9945,0.7455,"[{'reason': 'Troca de Sabor', 'duration': 36}, {'reason': 'Limpeza CIP', 'duration': 38}]"
2026-02-03,LINHA_C,Leite Fermentado,1,480,457,23,25052,460,24592,0.9521,0.9397,0.9816,0.8783,"[{'reason': 'Controle de Qualidade', 'duration': 23}]"
2026-02-03,LINHA_C,Leite Fermentado,2,480,451,29,22552,1029,21523,0.9396,0.8572,0.9544,0.7687,"[{'reason': 'Controle de Qualidade', 'duration': 29}]"
2026-02-03,LINHA_C,Leite Fermentado,3,480,393,87,19757,311,19446,0.8187,0.8618,0.9843,0.6945,"[{'reason': 'Controle de Qualidade', 'duration': 23}, {'reason': 'Ajuste de Equipamento', 'duration': 11}, {'reason': 'Limpeza CIP', 'duration': 41}, {'reason': 'Falha Elétrica', 'duration': 12}]"
2026-02-04,LINHA_A,Iogurte Natural,1,480,454,26,35465,1765,33700,0.9458,0.9374,0.9502,0.8425,"[{'reason': 'Ajuste de Equipamento', 'duration': 26}]"
2026-02-04,LINHA_A,Iogurte Natural,2,480,448,32,36389,1162,35227,0.9333,0.9747,0.9681,0.8807,"[{'reason': 'Controle de Qualidade', 'duration': 26}, {'reason': 'Ajuste de Equipamento', 'duration': 6}]"
2026-02-04,LINHA_A,Iogurte Natural,3,480,480,0,34563,1587,32976,1.0,0.8641,0.9541,0.8244,[]
2026-02-04,LINHA_B,Iogurte Grego,1,480,222,258,13535,260,13275,0.4625,0.9145,0.9808,0.4148,"[{'reason': 'Falta de Matéria-Prima', 'duration': 111}, {'reason': 'Troca de Sabor', 'duration': 15}, {'reason': 'Falta de Matéria-Prima', 'duration': 87}, {'reason': 'Falta de Matéria-Prima', 'duration': 45}]"
2026-02-04,LINHA_B,Iogurte Grego,2,480,466,14,30565,762,29803,0.9708,0.9839,0.9751,0.9313,"[{'reason': 'Ajuste de Equipamento', 'duration': 14}]"
2026-02-04,LINHA_B,Iogurte Grego,3,480,391,89,23085,647,22438,0.8146,0.8856,0.972,0.7012,"[{'reason': 'Limpeza CIP', 'duration': 30}, {'reason': 'Controle de Qualidade', 'duration': 23}, {'reason': 'Manutenção Preventiva', 'duration': 36}]"
2026-02-04,LINHA_C,Leite Fermentado,1,480,480,0,25414,684,24730,1.0,0.9076,0.9731,0.8832,[]
2026-02-04,LINHA_C,Leite Fermentado,2,480,261,219,14389,117,14272,0.5437,0.9451,0.9919,0.5097,"[{'reason': 'Falha Elétrica', 'duration': 39}, {'reason': 'Falta de Matéria-Prima', 'duration': 138}, {'reason': 'Limpeza CIP', 'duration': 42}]"
2026-02-04,LINHA_C,Leite Fermentado,3,480,452,28,24280,171,24109,0.9417,0.9209,0.993,0.861,"[{'reason': 'Troca de Sabor', 'duration': 28}]"
2026-02-05,LINHA_A,Iogurte Natural,1,480,480,0,35660,1737,33923,1.0,0.8915,0.9513,0.8481,[]
2026-02-05,LINHA_A,Iogurte Natural,2,480,451,29,33051,1073,31978,0.9396,0.8794,0.9675,0.7994,"[{'reason': 'Troca de Sabor', 'duration': 29}]"
2026-02-05,LINHA_A,Iogurte Natural,3,480,423,57,32693,171,32522,0.8812,0.9275,0.9948,0.8131,"[{'reason': 'Limpeza CIP', 'duration': 57}]"
2026-02-05,LINHA_B,Iogurte Grego,1,480,480,0,28251,187,28064,1.0,0.8828,0.9934,0.877,[]
2026-02-05,LINHA_B,Iogurte Grego,2,480,480,0,28826,1185,27641,1.0,0.9008,0.9589,0.8638,[]
2026-02-05,LINHA_B,Iogurte Grego,3,480,439,41,28967,662,28305,0.9146,0.9898,0.9771,0.8845,"[{'reason': 'Falha Elétrica', 'duration': 41}]"
2026-02-05,LINHA_C,Leite Fermentado,1,480,480,0,26391,267,26124,1.0,0.9425,0.9899,0.933,[]
2026-02-05,LINHA_C,Leite Fermentado,2,480,430,50,24610,669,23941,0.8958,0.9811,0.9728,0.855,"[{'reason': 'Falha Elétrica', 'duration': 50}]"
2026-02-05,LINHA_C,Leite Fermentado,3,480,415,65,21574,490,21084,0.8646,0.8912,0.9773,0.753,"[{'reason': 'Falha Elétrica', 'duration': 23}, {'reason': 'Limpeza CIP', 'duration': 42}]"
2026-02-06,LINHA_A,Iogurte Natural,1,480,435,45,35747,1327,34420,0.9062,0.9861,0.9629,0.8605,"[{'reason': 'Troca de Sabor', 'duration': 45}]"
2026-02-06,LINHA_A,Iogurte Natural,2,480,480,0,38942,1868,37074,1.0,0.9736,0.952,0.9269,[]
2026-02-06,LINHA_A,Iogurte Natural,3,480,381,99,30018,219,29799,0.7937,0.9454,0.9927,0.745,"[{'reason': 'Manutenção Preventiva', 'duration': 99}]"
2026-02-06,LINHA_B,Iogurte Grego,1,480,459,21,28781,1033,27748,0.9563,0.9406,0.9641,0.8671,"[{'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-02-06,LINHA_B,Iogurte Grego,2,480,480,0,29042,741,28301,1.0,0.9076,0.9745,0.8844,[]
2026-02-06,LINHA_B,Iogurte Grego,3,480,437,43,26594,1031,25563,0.9104,0.9128,0.9612,0.7988,"[{'reason': 'Limpeza CIP', 'duration': 43}]"
2026-02-06,LINHA_C,Leite Fermentado,1,480,480,0,24136,506,23630,1.0,0.862,0.979,0.8439,[]
2026-02-06,LINHA_C,Leite Fermentado,2,480,363,117,19884,108,19776,0.7562,0.939,0.9946,0.7063,"[{'reason': 'Limpeza CIP', 'duration': 37}, {'reason': 'Falha Elétrica', 'duration': 42}, {'reason': 'Falha Elétrica', 'duration': 38}]"
2026-02-06,LINHA_C,Leite Fermentado,3,480,286,194,16439,131,16308,0.5958,0.9854,0.992,0.5824,"[{'reason': 'Limpeza CIP', 'duration': 42}, {'reason': 'Ajuste de Equipamento', 'duration': 28}, {'reason': 'Falta de Matéria-Prima', 'duration': 95}, {'reason': 'Manutenção Preventiva', 'duration': 29}]"
2026-02-07,LINHA_A,Iogurte Natural,1,480,434,46,30805,739,30066,0.9042,0.8518,0.976,0.6765,"[{'reason': 'Limpeza CIP', 'duration': 46}]"
2026-02-07,LINHA_A,Iogurte Natural,2,480,381,99,29736,207,29529,0.7937,0.9366,0.993,0.6644,"[{'reason': 'Falta de Matéria-Prima', 'duration': 99}]"
2026-02-07,LINHA_A,Iogurte Natural,3,480,480,0,37351,763,36588,1.0,0.9338,0.9796,0.8232,[]
2026-02-07,LINHA_B,Iogurte Grego,1,480,385,95,24407,424,23983,0.8021,0.9509,0.9826,0.6745,"[{'reason': 'Manutenção Preventiva', 'duration': 50}, {'reason': 'Limpeza CIP', 'duration': 34}, {'reason': 'Ajuste de Equipamento', 'duration': 11}]"
2026-02-07,LINHA_B,Iogurte Grego,2,480,266,214,17197,722,16475,0.5542,0.9698,0.958,0.4634,"[{'reason': 'Manutenção Preventiva', 'duration': 97}, {'reason': 'Manutenção Preventiva', 'duration': 117}]"
2026-02-07,LINHA_B,Iogurte Grego,3,480,393,87,24558,532,24026,0.8187,0.9373,0.9783,0.6757,"[{'reason': 'Limpeza CIP', 'duration': 35}, {'reason': 'Controle de Qualidade', 'duration': 24}, {'reason': 'Controle de Qualidade', 'duration': 28}]"
2026-02-07,LINHA_C,Leite Fermentado,1,480,404,76,20621,502,20119,0.8417,0.875,0.9757,0.6467,"[{'reason': 'Manutenção Preventiva', 'duration': 76}]"
2026-02-07,LINHA_C,Leite Fermentado,2,480,480,0,27538,566,26972,1.0,0.9835,0.9794,0.867,[]
2026-02-07,LINHA_C,Leite Fermentado,3,480,480,0,23906,814,23092,1.0,0.8538,0.9659,0.7422,[]
2026-02-08,LINHA_A,Iogurte Natural,1,480,435,45,31202,731,30471,0.9062,0.8607,0.9766,0.6856,"[{'reason': 'Limpeza CIP', 'duration': 45}]"
2026-02-08,LINHA_A,Iogurte Natural,2,480,450,30,35282,755,34527,0.9375,0.9409,0.9786,0.7769,"[{'reason': 'Controle de Qualidade', 'duration': 30}]"
2026-02-08,LINHA_A,Iogurte Natural,3,480,480,0,39928,1015,38913,1.0,0.9982,0.9746,0.8755,[]
2026-02-08,LINHA_B,Iogurte Grego,1,480,450,30,27685,172,27513,0.9375,0.9228,0.9938,0.7738,"[{'reason': 'Ajuste de Equipamento', 'duration': 30}]"
2026-02-08,LINHA_B,Iogurte Grego,2,480,431,49,24591,157,24434,0.8979,0.8558,0.9936,0.6872,"[{'reason': 'Ajuste de Equipamento', 'duration': 23}, {'reason': 'Troca de Sabor', 'duration': 26}]"
2026-02-08,LINHA_B,Iogurte Grego,3,480,441,39,25092,979,24113,0.9187,0.8535,0.961,0.6782,"[{'reason': 'Limpeza CIP', 'duration': 39}]"
2026-02-08,LINHA_C,Leite Fermentado,1,480,456,24,26201,267,25934,0.95,0.985,0.9898,0.8336,"[{'reason': 'Controle de Qualidade', 'duration': 24}]"
2026-02-08,LINHA_C,Leite Fermentado,2,480,457,23,25965,1279,24686,0.9521,0.974,0.9507,0.7935,"[{'reason': 'Troca de Sabor', 'duration': 16}, {'reason': 'Ajuste de Equipamento', 'duration': 7}]"
2026-02-08,LINHA_C,Leite Fermentado,3,480,397,83,21023,427,20596,0.8271,0.9078,0.9797,0.662,"[{'reason': 'Limpeza CIP', 'duration': 49}, {'reason': 'Falha Elétrica', 'duration': 34}]"
2026-02-09,LINHA_A,Iogurte Natural,1,480,451,29,35067,1030,34037,0.9396,0.933,0.9706,0.8509,"[{'reason': 'Troca de Sabor', 'duration': 29}]"
2026-02-09,LINHA_A,Iogurte Natural,2,480,335,145,24815,341,24474,0.6979,0.8889,0.9863,0.6119,"[{'reason': 'Falta de Matéria-Prima', 'duration': 92}, {'reason': 'Controle de Qualidade', 'duration': 26}, {'reason': 'Manutenção Preventiva', 'duration': 27}]"
2026-02-09,LINHA_A,Iogurte Natural,3,480,480,0,36054,618,35436,1.0,0.9013,0.9829,0.8859,[]
2026-02-09,LINHA_B,Iogurte Grego,1,480,467,13,29174,328,28846,0.9729,0.9371,0.9888,0.9014,"[{'reason': 'Controle de Qualidade', 'duration': 13}]"
2026-02-09,LINHA_B,Iogurte Grego,2,480,409,71,24819,1234,23585,0.8521,0.9102,0.9503,0.737,"[{'reason': 'Limpeza CIP', 'duration': 46}, {'reason': 'Manutenção Preventiva', 'duration': 25}]"
2026-02-09,LINHA_B,Iogurte Grego,3,480,266,214,15608,355,15253,0.5542,0.8802,0.9773,0.4767,"[{'reason': 'Falta de Matéria-Prima', 'duration': 122}, {'reason': 'Controle de Qualidade', 'duration': 26}, {'reason': 'Manutenção Preventiva', 'duration': 66}]"
2026-02-09,LINHA_C,Leite Fermentado,1,480,480,0,25797,759,25038,1.0,0.9213,0.9706,0.8942,[]
2026-02-09,LINHA_C,Leite Fermentado,2,480,480,0,27619,1035,26584,1.0,0.9864,0.9625,0.9494,[]
2026-02-09,LINHA_C,Leite Fermentado,3,480,409,71,23108,245,22863,0.8521,0.9686,0.9894,0.8165,"[{'reason': 'Ajuste de Equipamento', 'duration': 17}, {'reason': 'Falha Elétrica', 'duration': 54}]"
2026-02-10,LINHA_A,Iogurte Natural,1,480,480,0,39262,1864,37398,1.0,0.9816,0.9525,0.935,[]
2026-02-10,LINHA_A,Iogurte Natural,2,480,480,0,36776,1807,34969,1.0,0.9194,0.9509,0.8742,[]
2026-02-10,LINHA_A,Iogurte Natural,3,480,400,80,29762,420,29342,0.8333,0.8929,0.9859,0.7336,"[{'reason': 'Troca de Sabor', 'duration': 40}, {'reason': 'Limpeza CIP', 'duration': 40}]"
2026-02-10,LINHA_B,Iogurte Grego,1,480,410,70,25251,782,24469,0.8542,0.9238,0.969,0.7647,"[{'reason': 'Limpeza CIP', 'duration': 47}, {'reason': 'Falha Elétrica', 'duration': 23}]"
2026-02-10,LINHA_B,Iogurte Grego,2,480,278,202,17347,833,16514,0.5792,0.936,0.952,0.5161,"[{'reason': 'Ajuste de Equipamento', 'duration': 28}, {'reason': 'Manutenção Preventiva', 'duration': 62}, {'reason': 'Limpeza CIP', 'duration': 48}, {'reason': 'Manutenção Preventiva', 'duration': 64}]"
2026-02-10,LINHA_B,Iogurte Grego,3,480,480,0,27724,1204,26520,1.0,0.8664,0.9566,0.8287,[]
2026-02-10,LINHA_C,Leite Fermentado,1,480,403,77,23097,581,22516,0.8396,0.9825,0.9748,0.8041,"[{'reason': 'Ajuste de Equipamento', 'duration': 25}, {'reason': 'Falha Elétrica', 'duration': 13}, {'reason': 'Limpeza CIP', 'duration': 39}]"
2026-02-10,LINHA_C,Leite Fermentado,2,480,329,151,17685,635,17050,0.6854,0.9215,0.9641,0.6089,"[{'reason': 'Falha Elétrica', 'duration': 46}, {'reason': 'Manutenção Preventiva', 'duration': 105}]"
2026-02-10,LINHA_C,Leite Fermentado,3,480,393,87,20515,433,20082,0.8187,0.8949,0.9789,0.7172,"[{'reason': 'Limpeza CIP', 'duration': 50}, {'reason': 'Falha Elétrica', 'duration': 37}]"
2026-02-11,LINHA_A,Iogurte Natural,1,480,454,26,37591,202,37389,0.9458,0.9936,0.9946,0.9347,"[{'reason': 'Troca de Sabor', 'duration': 26}]"
2026-02-11,LINHA_A,Iogurte Natural,2,480,357,123,25351,968,24383,0.7438,0.8521,0.9618,0.6096,"[{'reason': 'Ajuste de Equipamento', 'duration': 10}, {'reason': 'Falta de Matéria-Prima', 'duration': 97}, {'reason': 'Controle de Qualidade', 'duration': 16}]"
2026-02-11,LINHA_A,Iogurte Natural,3,480,406,74,32581,1290,31291,0.8458,0.963,0.9604,0.7823,"[{'reason': 'Falta de Matéria-Prima', 'duration': 45}, {'reason': 'Manutenção Preventiva', 'duration': 29}]"
2026-02-11,LINHA_B,Iogurte Grego,1,480,368,112,22647,192,22455,0.7667,0.9231,0.9915,0.7017,"[{'reason': 'Ajuste de Equipamento', 'duration': 30}, {'reason': 'Limpeza CIP', 'duration': 46}, {'reason': 'Troca de Sabor', 'duration': 36}]"
2026-02-11,LINHA_B,Iogurte Grego,2,480,384,96,22013,455,21558,0.8,0.8599,0.9793,0.6737,"[{'reason': 'Manutenção Preventiva', 'duration': 96}]"
2026-02-11,LINHA_B,Iogurte Grego,3,480,480,0,31079,1480,29599,1.0,0.9712,0.9524,0.925,[]
2026-02-11,LINHA_C,Leite Fermentado,1,480,480,0,27811,793,27018,1.0,0.9932,0.9715,0.9649,[]
